,country,H,H1,H12,H123,H1_2
707,BFA (An. gambiae),0.9351254553224395,0.06785265122317337,0.11963974197736219,0.14759219440950955,0.288340807174888
708,BFA (An. gambiae),0.8985979121304003,0.10426386465982389,0.1889731834962879,0.22183455718284717,0.2637159533073927
709,BFA (An. gambiae),0.9441810300970678,0.05882591585865554,0.10661690129417017,0.12690169986612035,0.337241379310345
710,BFA (An. gambiae),0.9226714963065465,0.08026694794920683,0.11093756338999552,0.12748995902470686,0.10841546626231953
711,BFA (An. gambiae),0.9412913860116807,0.061706357255872465,0.08799545620511988,0.10260051117692401,0.14792899408284044
712,BFA (An. gambiae),0.9329480474552818,0.07002312467037203,0.09813785549109497,0.11933546999878289,0.1412224797219004
713,BFA (An. gambiae),0.9150403939683768,0.08787374741368816,0.12000486835165725,0.14150675483792444,0.1061865189289009
714,BFA (An. gambiae),0.857980098085102,0.14475232260943652,0.20773662217534178,0.2250192705586433,0.07336042600896886
715,BFA (An. gambiae),0.908406422335728,0.09448659174814389,0.13830175666355632,0.17298876222159112,0.13052812365822195
716,BFA (An. gambiae),0.8992287499236892,0.10363503590409343,0.16148728143129543,0.20889285569394295,0.1716578586807591
717,BFA (An. gambiae),0.9041533546325878,0.0987261146496815,0.15288652683678852,0.20357823846809203,0.18625436613930535
718,BFA (An. gambiae),0.9874035937404612,0.015741003691833337,0.02344922714917441,0.03294251288084709,0.7422680412371134
719,BFA (An. gambiae),0.9900083433385564,0.013144549474623717,0.019635685017647772,0.026938212503549837,0.6913580246913581
720,BFA (An. gambiae),0.9873018457092855,0.015842427684693093,0.023773783926325613,0.034321879183739704,0.6613316261203586
721,BFA (An. gambiae),0.9886449197208035,0.014503630978944379,0.02164388007627084,0.030122925879346014,0.6615384615384616
722,BFA (An. gambiae),0.9867320567347022,0.016410402044707697,0.02590368777638038,0.034828999148038456,0.5822002472187887
723,BFA (An. gambiae),0.9042754522699986,0.0986044058582498,0.16540224755568178,0.19096109375633902,0.1852499485702528
724,BFA (An. gambiae),0.9001037829917992,0.10276278956549958,0.17578806442452027,0.19952127875370199,0.20055270430319758
725,BFA (An. gambiae),0.7940009360818866,0.20852772931964803,0.2344517018946002,0.258955738569516,0.019260700389105854
726,BFA (An. gambiae),0.7960562463116339,0.20647896466388097,0.23794068724897563,0.2656902916954034,0.023430592396110016
727,BFA (An. gambiae),0.8236503123664556,0.1789727778003166,0.20023124670372025,0.21996835571422776,0.027484982432279932
728,BFA (An. gambiae),0.8244846462220954,0.17814110105886657,0.1993995699622703,0.21631709197127674,0.022944659530858922
729,BFA (An. gambiae),0.7796137644736573,0.22286908191001678,0.24970587042070674,0.2686924418840521,0.016610539728771002
730,BFA (An. gambiae),0.7128467064162306,0.28942350602458533,0.31668627530528626,0.33810702259726555,0.01093355761143869
731,BFA (An. gambiae),0.7617264605929873,0.24069941985476095,0.29619862874761654,0.3203375390482372,0.026462160795550756
732,BFA (An. gambiae),0.7238354937831951,0.2784697147957322,0.33835044018012894,0.3605014402206986,0.020396270396270816
733,BFA (An. gambiae),0.6968722655216621,0.30534707290356616,0.3681488092823238,0.38741936792567644,0.017338736464492504
734,BFA (An. gambiae),0.7770497140880324,0.2254249665300825,0.2671710819911558,0.30309546026207956,0.027760280752272767
735,BFA (An. gambiae),0.8549276571498341,0.14779504239522914,0.18576818532191972,0.22353848026289094,0.06059566291518071
736,BFA (An. gambiae),0.8594249201277955,0.14331210191082816,0.17154854152298263,0.19491662947786925,0.04769992922859269
737,BFA (An. gambiae),0.8449766997008606,0.15771430889691282,0.18741125400624772,0.21187472108401967,0.042829581993569975
738,BFA (An. gambiae),0.8535845831383161,0.14913383910097788,0.18264432634183944,0.20942026045681367,0.05304678998911955
739,BFA (An. gambiae),0.7964428888301011,0.206093553491014,0.2486916304921092,0.28642135583593653,0.03543307086614241
740,BFA (An. gambiae),0.7748519566146395,0.22761572477585307,0.2636415270396365,0.29609720475475676,0.023972907940469156
741,BFA (An. gambiae),0.893958201908793,0.1088887987342285,0.1774919875045641,0.2599294089009696,0.26220193740685505
742,BFA (An. gambiae),0.9297938584888382,0.07316726844902431,0.1206945515031036,0.17554464684165688,0.3012198502911007
743,BFA (An. gambiae),0.9854703811481248,0.017668059556168604,0.027465617266420543,0.03639092863807862,0.6963260619977037
744,BFA (An. gambiae),0.9952992409596874,0.007870501845916667,0.009574424925960483,0.012272303136029856,0.8144329896907215
745,BFA (An. gambiae),0.995055045684866,0.008113919428780071,0.01010182968883119,0.013083695078907866,0.755
746,BFA (An. gambiae),0.9941393134042857,0.00902673536451783,0.012596859913181062,0.01807375552760761,0.7123595505617977
747,BFA (An. gambiae),0.9924095968743003,0.010750943243133596,0.015294738123250436,0.0225972656091525,0.7584905660377358
748,BFA (An. gambiae),0.9582833072180053,0.044768550448294066,0.05608746805144225,0.0661690129417015,0.12913457181694632
749,BFA (An. gambiae),0.9071854459616207,0.09570367966246092,0.12400097367033144,0.14152703963649638,0.08340398473929607
750,BFA (An. gambiae),0.8969495940253558,0.10590693334415179,0.14329181711225605,0.1715282567244107,0.09892740854242398
751,BFA (An. gambiae),0.7947945707250563,0.20773662217534197,0.29171568826321553,0.3496490729847052,0.0702079875012213
752,BFA (An. gambiae),0.8653670051484503,0.13738894072781857,0.20150918901375306,0.24909732646354818,0.12291451350952323
753,BFA (An. gambiae),0.8372438493315153,0.1654225323542539,0.20092092985516655,0.2375755608746805,0.041998773758431224
754,BFA (An. gambiae),0.7956899533994015,0.20684409103817614,0.2522820398393444,0.2997484684977078,0.038933019515544405
755,BFA (An. gambiae),0.7506969740135526,0.251693780680758,0.2896669236074486,0.3203375390482372,0.019342359767892205
756,BFA (An. gambiae),0.7723286054414846,0.23013103979877492,0.26337782465820114,0.2958335023733214,0.021551344204495806
757,BFA (An. gambiae),0.8452819437943875,0.1574100369183335,0.27554870380137125,0.2921822386303704,0.19175257731958814
758,BFA (An. gambiae),0.8506135406279888,0.15209541969248253,0.2469065682177776,0.26891557466834354,0.1333688983728999
759,BFA (An. gambiae),0.9496143749618444,0.05340987463994481,0.09134244796949166,0.13647612479208082,0.42556019749335344
760,BFA (An. gambiae),0.9595246331983476,0.04353117773540508,0.07689967138626314,0.11016674104426141,0.48532152842497667
761,BFA (An. gambiae),0.954335483608392,0.048703801371252374,0.08562213477220171,0.12091768428739502,0.4369012911286963
762,BFA (An. gambiae),0.9223662522130196,0.08057121992778611,0.15016836382814722,0.17451012211448744,0.32917925478348437
763,BFA (An. gambiae),0.9086506176105493,0.0942431741652805,0.17538236845308128,0.19647855896790947,0.31123547137322394
764,BFA (An. gambiae),0.8245660446470359,0.17805996186457887,0.21761531907988155,0.25291086859507483,0.0373661426293014
765,BFA (An. gambiae),0.9442217293095378,0.05878534626151164,0.09456773094243173,0.13148606434338106,0.31521739130434795
766,BFA (An. gambiae),0.9591990394985856,0.0438557345125563,0.0669804048845795,0.08572355876506146,0.24861239592969497
767,BFA (An. gambiae),0.9824993386377974,0.02062964014767334,0.0333482088522861,0.04178668505821738,0.46460176991150454
768,BFA (An. gambiae),0.9798538898272319,0.023266663962026857,0.038601971682421195,0.04785183983123048,0.4350479511769834
769,BFA (An. gambiae),0.9638387497201929,0.039230800438151636,0.0618077812487322,0.07681853219197533,0.27378490175801434
770,BFA (An. gambiae),0.9455648033210557,0.05744654955576293,0.09639336281390729,0.11927461560306708,0.27683615819209056
771,BFA (An. gambiae),0.9798538898272319,0.023266663962026857,0.034585581565175064,0.05148281877560956,0.581081081081081
772,BFA (An. gambiae),0.9690075497039131,0.034078461600876304,0.050874274818451054,0.06904945433891842,0.3702380952380953
773,BFA (An. gambiae),0.9719785922142405,0.031116881009371572,0.046634751916913464,0.0617266420544444,0.33996088657105594
774,BFA (An. gambiae),0.9860198205164729,0.01712036999472595,0.02397663191204511,0.033469917643717796,0.5995260663507109
775,BFA (An. gambiae),0.9951974929285119,0.00797192583877642,0.01042638646598239,0.014442776583228529,0.8460559796437659
776,BFA (An. gambiae),0.998453429926131,0.004726358067264392,0.005233478031563147,0.006044869974441154,0.9463519313304721
777,BFA (An. gambiae),0.9968865102460267,0.006288287557304555,0.008073349831636172,0.010385816868838493,0.8048387096774193
778,BFA (An. gambiae),0.9964388189088542,0.006734553125887458,0.008742748184510526,0.011582619984583552,0.8177710843373494
779,BFA (An. gambiae),0.9979650393764882,0.0052131932329911946,0.005923161183009453,0.007140249097326464,0.904669260700389
780,BFA (An. gambiae),0.9963167212714434,0.006856261917319159,0.008316767414499573,0.010142399285975089,0.78698224852071
781,BFA (An. gambiae),0.9707372662338984,0.03235425372226053,0.051097407602742506,0.06955657430321717,0.39310344827586186
782,BFA (An. gambiae),0.9619462363403268,0.04111728670534301,0.06491135543024058,0.0889285569394296,0.3584114454859398
783,BFA (An. gambiae),0.9607863087849251,0.04227352022394416,0.06377540671021137,0.08746805144224917,0.3260556621880996
784,CAF (An. coluzzii),0.6190476190476191,0.3981481481481482,0.5339506172839508,0.6543209876543212,0.062015503875968984
785,CAF (An. coluzzii),0.6698412698412698,0.3487654320987655,0.5339506172839505,0.654320987654321,0.11504424778761063
786,CAF (An. coluzzii),0.7222222222222221,0.29783950617283955,0.3858024691358025,0.4537037037037038,0.06476683937823843
787,CAF (An. coluzzii),0.7809523809523811,0.24074074074074073,0.2932098765432099,0.3518518518518519,0.0737179487179487
788,CAF (An. coluzzii),0.8158730158730159,0.20679012345679015,0.3225308641975309,0.3842592592592593,0.16044776119402987
789,CAF (An. coluzzii),0.8587301587301588,0.16512345679012347,0.2654320987654321,0.3209876543209877,0.21028037383177578
790,CAF (An. coluzzii),0.8936507936507937,0.13117283950617287,0.2160493827160494,0.2654320987654321,0.2882352941176471
791,CAF (An. coluzzii),0.9238095238095239,0.10185185185185186,0.17592592592592587,0.24074074074074067,0.5151515151515152
792,CAF (An. coluzzii),0.8952380952380952,0.12962962962962965,0.21450617283950618,0.2638888888888889,0.27976190476190477
793,CAF (An. coluzzii),0.8031746031746032,0.2191358024691358,0.2932098765432099,0.3518518518518519,0.09859154929577471
794,CAF (An. coluzzii),0.746031746031746,0.27469135802469136,0.3580246913580248,0.455246913580247,0.0898876404494382
795,CAF (An. coluzzii),0.7428571428571429,0.2777777777777778,0.36111111111111116,0.4583333333333334,0.10000000000000003
796,CAF (An. coluzzii),0.6317460317460316,0.3858024691358026,0.4537037037037038,0.49074074074074087,0.03200000000000013
797,CAF (An. coluzzii),0.5619047619047618,0.4537037037037037,0.4907407407407407,0.529320987654321,0.02040816326530621
798,CAF (An. coluzzii),0.5619047619047618,0.4537037037037037,0.4907407407407407,0.529320987654321,0.02040816326530621
799,CAF (An. coluzzii),0.8603174603174603,0.16358024691358025,0.2932098765432099,0.3518518518518519,0.3207547169811321
800,CAF (An. coluzzii),0.9523809523809524,0.0740740740740741,0.11111111111111113,0.1574074074074074,0.6250000000000001
801,CAF (An. coluzzii),0.9142857142857143,0.11111111111111113,0.18055555555555555,0.24537037037037035,0.4375000000000001
802,CAF (An. coluzzii),0.8857142857142856,0.13888888888888892,0.22376543209876545,0.2978395061728395,0.32777777777777783
803,CAF (An. coluzzii),0.9507936507936509,0.07561728395061731,0.11882716049382717,0.1527777777777778,0.5000000000000002
804,CAF (An. coluzzii),0.8888888888888888,0.1358024691358025,0.2330246913580247,0.3564814814814814,0.5397727272727273
805,CAF (An. coluzzii),0.8904761904761904,0.1342592592592593,0.21913580246913583,0.2932098765432099,0.3045977011494254
806,CAF (An. coluzzii),0.9587301587301588,0.06790123456790124,0.10030864197530864,0.13117283950617287,0.44318181818181823
807,CAF (An. coluzzii),0.9746031746031747,0.05246913580246915,0.07561728395061729,0.10030864197530864,0.6323529411764707
808,CAF (An. coluzzii),0.9714285714285714,0.055555555555555566,0.07870370370370369,0.11574074074074073,0.6527777777777778
809,CAF (An. coluzzii),0.9777777777777777,0.04938271604938273,0.06790123456790122,0.10030864197530862,0.7500000000000001
810,CAF (An. coluzzii),0.9142857142857143,0.11111111111111112,0.19444444444444442,0.24074074074074073,0.43750000000000006
811,CAF (An. coluzzii),0.8253968253968255,0.1975308641975309,0.26697530864197533,0.3225308641975309,0.12109375000000008
812,CAF (An. coluzzii),0.8619047619047618,0.16203703703703706,0.24228395061728394,0.2947530864197531,0.19523809523809538
813,CAF (An. coluzzii),0.846031746031746,0.17746913580246917,0.24228395061728394,0.2947530864197531,0.14782608695652188
814,CAF (An. coluzzii),0.9333333333333332,0.09259259259259263,0.13425925925925924,0.17129629629629625,0.3250000000000003
815,CAF (An. coluzzii),0.9634920634920635,0.06327160493827161,0.09104938271604938,0.13271604938271603,0.5609756097560976
816,CAF (An. coluzzii),0.9619047619047618,0.06481481481481483,0.09259259259259259,0.13425925925925924,0.5714285714285715
817,CAF (An. coluzzii),0.9428571428571428,0.08333333333333336,0.12037037037037035,0.17129629629629625,0.4074074074074076
818,CAF (An. coluzzii),0.9555555555555555,0.07098765432098766,0.10339506172839508,0.14969135802469136,0.46739130434782616
819,CAF (An. coluzzii),0.8746031746031746,0.14969135802469136,0.22376543209876543,0.3225308641975309,0.2577319587628866
820,CAF (An. coluzzii),0.8666666666666666,0.1574074074074074,0.23765432098765432,0.2638888888888889,0.17156862745098045
821,CAF (An. coluzzii),0.865079365079365,0.15895061728395063,0.2391975308641975,0.2916666666666667,0.17961165048543698
822,CAF (An. coluzzii),0.8619047619047618,0.16203703703703706,0.24228395061728394,0.2947530864197531,0.19523809523809538
823,CAF (An. coluzzii),0.753968253968254,0.26697530864197533,0.3225308641975309,0.3842592592592593,0.0635838150289018
824,CAF (An. coluzzii),0.9222222222222223,0.10339506172839508,0.14969135802469136,0.18981481481481477,0.2537313432835821
825,CAF (An. coluzzii),0.8682539682539683,0.15586419753086422,0.21604938271604937,0.2654320987654321,0.16336633663366354
826,CAF (An. coluzzii),0.8714285714285714,0.1527777777777778,0.1929012345679012,0.2391975308641975,0.14646464646464655
827,CAF (An. coluzzii),0.8476190476190476,0.17592592592592596,0.24074074074074073,0.2932098765432099,0.1403508771929826
828,CAF (An. coluzzii),0.8634920634920634,0.16049382716049382,0.2716049382716049,0.35493827160493835,0.3076923076923077
829,CAF (An. coluzzii),0.6603174603174603,0.3580246913580248,0.455246913580247,0.5293209876543211,0.04956896551724143
830,CAF (An. coluzzii),0.9492063492063492,0.07716049382716052,0.12037037037037038,0.154320987654321,0.5100000000000001
831,CAF (An. coluzzii),0.9825396825396826,0.04475308641975309,0.05864197530864197,0.07716049382716049,0.8448275862068965
832,CAF (An. coluzzii),0.9825396825396826,0.04475308641975309,0.05864197530864197,0.07716049382716049,0.8448275862068965
833,CAF (An. coluzzii),0.9857142857142858,0.041666666666666685,0.05401234567901234,0.07253086419753085,0.7037037037037038
834,CAF (An. coluzzii),0.9698412698412698,0.05709876543209877,0.07561728395061729,0.10030864197530864,0.5135135135135136
835,CAF (An. coluzzii),0.9095238095238095,0.11574074074074077,0.21296296296296297,0.23765432098765432,0.46000000000000013
836,CAF (An. coluzzii),0.7253968253968253,0.2947530864197532,0.35339506172839513,0.41820987654320996,0.05497382198952902
